RowID, Date, TimeStamp, AccX, AccY, Accz, Comment
0, Sun Dec 18 19:31:24 GMT+01:00 2016, 1.0346515E15, 0.6607997, -0.24899697, 9.595961, null
0, Sun Dec 18 19:31:24 GMT+01:00 2016, 1.0346517E15, 0.63206923, -0.39264908, 9.452309, null
0, Sun Dec 18 19:31:25 GMT+01:00 2016, 1.0346519E15, 0.82360536, -0.047884032, 9.3661175, null
0, Sun Dec 18 19:31:25 GMT+01:00 2016, 1.0346521E15, 0.1340753, 0.23942018, 9.3661175, null
0, Sun Dec 18 19:31:25 GMT+01:00 2016, 1.0346523E15, 0.46926352, -0.038307227, 9.442732, null
0, Sun Dec 18 19:31:25 GMT+01:00 2016, 1.03465245E15, 1.0342951, -0.40222588, 9.433155, null
0, Sun Dec 18 19:31:25 GMT+01:00 2016, 1.03465266E15, 0.50757074, -0.25857377, 9.356541, null
0, Sun Dec 18 19:31:26 GMT+01:00 2016, 1.03465286E15, 0.842759, -0.17238252, 9.500193, null
0, Sun Dec 18 19:31:26 GMT+01:00 2016, 1.03465306E15, 0.4309563, 0.02873042, 9.308656, null
0, Sun Dec 18 19:31:26 GMT+01:00 2016, 1.03465326E15, -0.11492168, 0.842759, 9.136273, null
0, Sun Dec 18 19:31:26 GMT+01:00 2016, 1.03465346E15, -0.038307227, 0.92895025, 9.346964, null
0, Sun Dec 18 19:31:26 GMT+01:00 2016, 1.03465366E15, 0.22984336, 0.36391866, 9.32781, null
0, Sun Dec 18 19:31:27 GMT+01:00 2016, 1.03465386E15, 0.46926352, 0.019153614, 9.490616, null
0, Sun Dec 18 19:31:27 GMT+01:00 2016, 1.03465406E15, 0.94810385, -0.39264908, 9.595961, null
0, Sun Dec 18 19:31:27 GMT+01:00 2016, 1.03465427E15, 1.4460979, -0.79487497, 9.500193, null
0, Sun Dec 18 19:31:27 GMT+01:00 2016, 1.0346545E15, 1.0630256, -0.7182605, 9.308656, null
0, Sun Dec 18 19:31:27 GMT+01:00 2016, 1.0346547E15, 1.1683705, -0.5267244, 9.56723, null
0, Sun Dec 18 19:31:28 GMT+01:00 2016, 1.0346549E15, 1.4652514, -0.82360536, 9.481039, null
0, Sun Dec 18 19:31:28 GMT+01:00 2016, 1.0346551E15, 1.5514427, -0.9864111, 9.471462, null
0, Sun Dec 18 19:31:28 GMT+01:00 2016, 1.0346553E15, 1.1779473, -0.49799395, 9.404425, null
0, Sun Dec 18 19:31:28 GMT+01:00 2016, 1.0346555E15, 0.9864111, -0.12449849, 9.509769, null
0, Sun Dec 18 19:31:28 GMT+01:00 2016, 1.0346556E15, 1.3694834, -0.5267244, 9.548077, null
0, Sun Dec 18 19:31:29 GMT+01:00 2016, 1.0346558E15, 1.6759412, -0.79487497, 9.375694, null
0, Sun Dec 18 19:31:29 GMT+01:00 2016, 1.034656E15, 0.9672575, -0.2777274, 9.433155, null
0, Sun Dec 18 19:31:29 GMT+01:00 2016, 1.0346562E15, 1.1587936, -0.12449849, 9.519346, null
0, Sun Dec 18 19:31:29 GMT+01:00 2016, 1.0346564E15, 0.80445176, 0.02873042, 9.346964, null
0, Sun Dec 18 19:31:29 GMT+01:00 2016, 1.0346566E15, 1.0055647, -0.009576807, 9.433155, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.0346568E15, 0.08619126, 0.90979666, 9.097966, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.034657E15, 0.038307227, 0.8619126, 9.289502, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.0346572E15, -0.019153614, 0.92895025, 9.394848, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.0346574E15, -0.23942018, 1.1875241, 9.069236, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.0346576E15, 0.038307227, 0.9672575, 9.3661175, null
0, Sun Dec 18 19:31:30 GMT+01:00 2016, 1.0346578E15, -0.29688102, 1.3120226, 9.32781, null
0, Sun Dec 18 19:31:31 GMT+01:00 2016, 1.034658E15, -0.641646, 1.4652514, 9.212888, null
0, Sun Dec 18 19:31:31 GMT+01:00 2016, 1.0346582E15, -0.5267244, 1.8195933, 9.279925, null
0, Sun Dec 18 19:31:31 GMT+01:00 2016, 1.0346584E15, -1.0055647, 2.0685902, 9.155427, null
0, Sun Dec 18 19:31:31 GMT+01:00 2016, 1.0346586E15, -1.5514427, 2.585738, 9.069236, null
0, Sun Dec 18 19:31:31 GMT+01:00 2016, 1.03465876E15, -3.6008794, 2.3654714, 7.8625584, null
0, Sun Dec 18 19:31:32 GMT+01:00 2016, 1.03465896E15, -3.9360676, 5.0374002, 5.0661306, null
0, Sun Dec 18 19:31:32 GMT+01:00 2016, 1.03465917E15, -5.554548, 5.659893, 1.3694834, null
0, Sun Dec 18 19:31:32 GMT+01:00 2016, 1.03465937E15, -8.695741, 3.9743748, -2.0111294, null
